,url,rated,time_class,time_control,start_time,game_time,played,rating,opponent,opponent_rating,result,info
846,https://www.chess.com/game/live/3535815299,True,blitz,300,,,white,1048,munhnasan,1018,win,checkmated
847,https://www.chess.com/game/live/3535842806,True,blitz,300,,,white,1057,paranagaricu,1096,win,checkmated
848,https://www.chess.com/game/live/3536030616,True,blitz,300,,,white,1049,rasooli67,1079,loss,resigned
849,https://www.chess.com/game/live/3536036152,True,blitz,300,,,black,1042,rasooli67,1086,loss,checkmated
850,https://www.chess.com/game/live/3536046274,True,blitz,300,,,white,1051,rasooli67,1077,win,timeout
851,https://www.chess.com/game/live/3536065510,True,blitz,300,,,white,1060,ramaah,1076,win,timeout
852,https://www.chess.com/game/live/3539369353,True,blitz,300,,,black,1069,ilmicanolli,1103,win,resigned
853,https://www.chess.com/game/live/3539405351,True,blitz,300,,,white,1062,emimedina1,1120,loss,resigned
854,https://www.chess.com/game/live/3541663078,True,blitz,300,,,black,1062,zykom,1073,draw,insufficient
855,https://www.chess.com/game/live/3541682635,True,blitz,300,,,black,1070,anasalsamarai1,1064,win,resigned
856,https://www.chess.com/game/live/3543521976,True,blitz,300,,,black,1078,silerio74,1076,win,checkmated
857,https://www.chess.com/game/live/3543533188,True,blitz,300,,,white,1078,silerio74,1076,draw,stalemate
858,https://www.chess.com/game/live/3543594064,True,blitz,300,,,black,1086,Reza786M,1058,win,timeout
859,https://www.chess.com/game/live/3543616213,True,blitz,300,,,white,1096,khalidjay,1160,win,checkmated
860,https://www.chess.com/game/live/3543673618,True,blitz,300,,,black,1104,Punit009,1074,win,resigned
861,https://www.chess.com/game/live/3543685957,True,blitz,300,,,white,1113,NMMANSA,1123,win,resigned
862,https://www.chess.com/game/live/3543697868,True,blitz,300,,,white,1105,OPunish,1135,loss,timeout
863,https://www.chess.com/game/live/3543730561,True,blitz,300,,,black,1114,MaxSoprano,1129,win,resigned
864,https://www.chess.com/game/live/3543756853,True,blitz,300,,,black,1107,Larrybirdtheword,1148,loss,checkmated
865,https://www.chess.com/game/live/3543766537,True,blitz,300,,,white,1103,radicalzebra,1310,loss,checkmated
866,https://www.chess.com/game/live/3543779893,True,blitz,300,,,black,1096,Snthx,1141,loss,checkmated
867,https://www.chess.com/game/live/3543905403,True,blitz,300,,,black,1105,wintersol1211,1052,win,resigned
868,https://www.chess.com/game/live/3543909849,True,blitz,300,,,white,1113,santhoshvaradhan,1112,win,checkmated
869,https://www.chess.com/game/live/3543917428,True,blitz,300,,,black,1121,santhoshvaradhan,1104,win,checkmated
870,https://www.chess.com/game/live/3543927562,True,blitz,300,,,black,1129,DerfNesmreh,1103,win,resigned
871,https://www.chess.com/game/live/3544011086,True,blitz,300,,,white,1137,Intruders2_0,1126,win,abandoned
872,https://www.chess.com/game/live/3544015956,True,blitz,300,,,black,1145,Intruders2_0,1118,win,abandoned
873,https://www.chess.com/game/live/3544017901,True,blitz,300,,,white,1136,RageAndDeadEnd,1132,loss,timeout
874,https://www.chess.com/game/live/3544185651,True,blitz,300,,,white,1146,bruteforce1,1198,win,resigned
875,https://www.chess.com/game/live/3544200000,True,blitz,300,,,black,1138,pulpeto,1156,loss,abandoned
876,https://www.chess.com/game/live/3544552670,True,blitz,300,,,white,1131,Aleshaimar2005,1191,loss,checkmated
877,https://www.chess.com/game/live/3546389815,True,blitz,300,,,white,1139,giogobe,1113,win,resigned
878,https://www.chess.com/game/live/3546394901,True,blitz,300,,,black,1130,giogobe,1122,loss,resigned
879,https://www.chess.com/game/live/3546474887,True,blitz,300,,,black,1139,ghassanhamadneh,1169,win,checkmated
880,https://www.chess.com/game/live/3546486747,True,blitz,300,,,white,1140,Alejo1981,1188,draw,timevsinsufficient
881,https://www.chess.com/game/live/3546599475,True,blitz,300,,,black,1133,Wongsssss,1213,loss,resigned
882,https://www.chess.com/game/live/3546604145,True,blitz,300,,,black,1125,chessline53,1155,loss,checkmated
883,https://www.chess.com/game/live/3546609788,True,blitz,300,,,black,1133,fenrrir2000,1122,win,abandoned
884,https://www.chess.com/game/live/3546617281,True,blitz,300,,,white,1141,bobsyNG,1118,win,timeout
885,https://www.chess.com/game/live/3546683981,True,blitz,300,,,white,1151,Davidedimartino,1198,win,abandoned
886,https://www.chess.com/game/live/3546695114,True,blitz,300,,,black,1144,intajaar,1196,loss,resigned
887,https://www.chess.com/game/live/3546717044,True,blitz,300,,,white,1152,vonWalthoffen88,1153,win,abandoned
888,https://www.chess.com/game/live/3546833999,True,blitz,300,,,white,1144,Killer0437,1171,loss,resigned
889,https://www.chess.com/game/live/3546844788,True,blitz,300,,,black,1146,A_b_jeet,1212,draw,timevsinsufficient
890,https://www.chess.com/game/live/3546870425,True,blitz,300,,,black,1138,jFrylock,1156,loss,resigned
891,https://www.chess.com/game/live/3546881877,True,blitz,300,,,white,1130,manuprem,1158,loss,resigned
892,https://www.chess.com/game/live/3546889043,True,blitz,300,,,white,1139,onlymar,1143,win,timeout
893,https://www.chess.com/game/live/3546908515,True,blitz,300,,,black,1133,Portothorakisi,1226,loss,resigned
894,https://www.chess.com/game/live/3548723824,True,blitz,300,,,black,1141,kingsplaza,1132,win,timeout
895,https://www.chess.com/game/live/3549051069,True,blitz,300,,,white,1135,zizi19,1247,loss,checkmated
896,https://www.chess.com/game/live/3549058884,True,blitz,300,,,black,1145,zizi19,1237,win,checkmated
897,https://www.chess.com/game/live/3549138359,True,blitz,300,,,white,1137,pakpahan122,1134,loss,checkmated
898,https://www.chess.com/game/live/3549148641,True,blitz,300,,,black,1146,chessknight031,1165,win,checkmated
899,https://www.chess.com/game/live/3549273016,True,blitz,300,,,white,1154,BlunderEveryPiece,1147,win,resigned
900,https://www.chess.com/game/live/3549274530,True,blitz,300,,,black,1154,BlunderEveryPiece,1147,draw,insufficient
901,https://www.chess.com/game/live/3549285255,True,blitz,300,,,white,1146,BlunderEveryPiece,1155,loss,resigned
902,https://www.chess.com/game/live/3549298423,True,blitz,300,,,white,1154,MrPhix,1138,win,resigned
903,https://www.chess.com/game/live/3549303515,True,blitz,300,,,black,1162,jh0077777,1132,win,timeout
904,https://www.chess.com/game/live/3549326262,True,blitz,300,,,black,1155,agressiv,1202,loss,checkmated
905,https://www.chess.com/game/live/3549381459,True,blitz,300,,,black,1164,sidzooboy,1198,win,timeout
906,https://www.chess.com/game/live/3549538302,True,blitz,300,,,white,1163,mrlui_g,1140,draw,stalemate
907,https://www.chess.com/game/live/3549555222,True,blitz,300,,,black,1154,mrlui_g,1149,loss,resigned
908,https://www.chess.com/game/live/3549564333,True,blitz,300,,,white,1148,MyNewName2,1234,loss,resigned
909,https://www.chess.com/game/live/3551376839,True,blitz,300,,,black,1157,Joz28,1187,win,checkmated
910,https://www.chess.com/game/live/3551668317,True,blitz,300,,,black,1156,IgnacioMora654,1134,draw,stalemate
911,https://www.chess.com/game/live/3551720213,True,blitz,300,,,white,1165,Sethars1,1204,win,resigned
912,https://www.chess.com/game/live/3551758740,True,blitz,300,,,white,1166,MarsMcLuhan,1192,draw,stalemate
913,https://www.chess.com/game/live/3551771648,True,blitz,300,,,white,1174,Dhava007,1177,win,checkmated
914,https://www.chess.com/game/live/3551884696,True,blitz,300,,,white,1166,barba_georgios,1168,loss,resigned
915,https://www.chess.com/game/live/3551889830,True,blitz,300,,,black,1158,hulm,1181,loss,checkmated
916,https://www.chess.com/game/live/3552019877,True,blitz,300,,,black,1166,bvaldes3,1144,win,resigned
917,https://www.chess.com/game/live/3552038982,True,blitz,300,,,white,1160,F-TAVANA,1250,loss,checkmated
918,https://www.chess.com/game/live/3552742145,True,blitz,300,,,black,1152,Gueta158,1159,loss,resigned
919,https://www.chess.com/game/live/3554337715,True,blitz,300,,,white,1160,KhusnutdinovFail,1125,win,resigned
920,https://www.chess.com/game/live/3554508840,True,blitz,300,,,black,1154,kreso11,1264,loss,checkmated
921,https://www.chess.com/game/live/3554520903,True,blitz,300,,,black,1162,B_The_King,1132,win,checkmated
922,https://www.chess.com/game/live/3554660621,True,blitz,300,,,white,1154,Aziwaz,1174,loss,resigned
923,https://www.chess.com/game/live/3554668524,True,blitz,300,,,black,1162,bilazi,1163,win,checkmated
924,https://www.chess.com/game/live/3554684701,True,blitz,300,,,white,1170,hesham334,1174,win,timeout
925,https://www.chess.com/game/live/3554730336,True,blitz,300,,,white,1181,Acetilcoline,1305,win,resigned
926,https://www.chess.com/game/live/3554746108,True,blitz,300,,,black,1175,b_ROOK_lyn,1259,loss,resigned
927,https://www.chess.com/game/live/3554766460,True,blitz,300,,,black,1167,TryMuchMore,1192,loss,resigned
928,https://www.chess.com/game/live/3555001524,True,blitz,300,,,white,1176,dravieee10,1200,win,resigned
929,https://www.chess.com/game/live/3557010033,True,blitz,300,,,white,1179,chessplayer10001,1299,draw,stalemate
930,https://www.chess.com/game/live/3557041414,True,blitz,300,,,white,1188,SubparIndividual,1189,win,resigned
931,https://www.chess.com/game/live/3557414679,True,blitz,300,,,white,1196,blusha,1193,win,resigned
932,https://www.chess.com/game/live/3557423611,True,blitz,300,,,black,1188,blusha,1201,loss,checkmated
933,https://www.chess.com/game/live/3557441149,True,blitz,300,,,black,1196,zivko,1195,win,resigned
934,https://www.chess.com/game/live/3557470518,True,blitz,300,,,black,1204,TheMainz27,1174,win,checkmated
935,https://www.chess.com/game/live/3557474849,True,blitz,300,,,white,1196,Viky2604,1194,loss,checkmated
936,https://www.chess.com/game/live/3557490217,True,blitz,300,,,white,1190,Louis_11,1308,loss,checkmated
937,https://www.chess.com/game/live/3560018408,True,blitz,300,,,black,1183,nazaaaa,1256,loss,checkmated
938,https://www.chess.com/game/live/3562322032,True,blitz,300,,,black,1175,MAKS_THEcrownK1LLER,1172,loss,timeout
939,https://www.chess.com/game/live/3562646800,True,blitz,300,,,black,1183,ahmtdrsl,1150,win,resigned
940,https://www.chess.com/game/live/3562657297,True,blitz,300,,,white,1177,Blitzer2k,1277,loss,checkmated
941,https://www.chess.com/game/live/3562667055,True,blitz,300,,,white,1171,dtante,1259,loss,checkmated
942,https://www.chess.com/game/live/3562859853,True,blitz,300,,,white,1178,Post15,1139,win,timeout
943,https://www.chess.com/game/live/3562911674,True,blitz,300,,,black,1187,kir65,1206,win,timeout
944,https://www.chess.com/game/live/3562979881,True,blitz,300,,,white,1195,nvnpal92,1175,win,timeout
945,https://www.chess.com/game/live/3562998122,True,blitz,300,,,black,1188,Pin52,1235,loss,checkmated
946,https://www.chess.com/game/live/3563017932,True,blitz,300,,,white,1180,Alistem,1215,loss,checkmated
947,https://www.chess.com/game/live/3563293537,True,blitz,300,,,black,1172,Angelslion11,1186,loss,checkmated
948,https://www.chess.com/game/live/3563301891,True,blitz,300,,,white,1180,Angelslion11,1178,win,checkmated
949,https://www.chess.com/game/live/3563315192,True,blitz,300,,,black,1172,Angelslion11,1186,loss,checkmated
950,https://www.chess.com/game/live/3563330766,True,blitz,300,,,black,1182,AndreasRumapea,1253,win,checkmated
951,https://www.chess.com/game/live/3565064127,True,blitz,300,,,white,1189,abcdef9801,1153,win,resigned
952,https://www.chess.com/game/live/3565068122,True,blitz,300,,,black,1180,abcdef9801,1162,loss,checkmated
953,https://www.chess.com/game/live/3565155900,True,blitz,300,,,white,1175,sivkovti,1304,loss,resigned
954,https://www.chess.com/game/live/3565213712,True,blitz,300,,,white,1185,Gonishshtoli,1260,win,resigned
955,https://www.chess.com/game/live/3565226068,True,blitz,300,,,white,1179,Challenger10x,1291,loss,resigned
956,https://www.chess.com/game/live/3565263395,True,blitz,300,,,black,1171,kuronoo0,1180,loss,checkmated
957,https://www.chess.com/game/live/3565374909,True,blitz,300,,,white,1181,rawis,1249,win,checkmated
958,https://www.chess.com/game/live/3565390202,True,blitz,300,,,black,1181,JeringaLloron,1171,draw,repetition
959,https://www.chess.com/game/live/3565395975,True,blitz,300,,,black,1174,Jordiroa14,1252,loss,checkmated
960,https://www.chess.com/game/live/3565445715,True,blitz,300,,,black,1166,StianSolemdal,1194,loss,resigned
961,https://www.chess.com/game/live/3565464327,True,blitz,300,,,white,1174,nigelajl,1175,win,resigned
962,https://www.chess.com/game/live/3565476796,True,blitz,300,,,black,1182,bubbathump,1162,win,resigned
963,https://www.chess.com/game/live/3565509486,True,blitz,300,,,white,1190,ulose49z,1159,win,checkmated
964,https://www.chess.com/game/live/3565523675,True,blitz,300,,,white,1183,0070rocha,1241,loss,abandoned
965,https://www.chess.com/game/live/3566087626,True,blitz,300,,,black,1194,hgmercuryman,1320,win,resigned
966,https://www.chess.com/game/live/3566095943,True,blitz,300,,,white,1204,drewlarson,1278,win,checkmated
967,https://www.chess.com/game/live/3566103661,True,blitz,300,,,white,1195,Miroslaw6,1182,loss,timeout
968,https://www.chess.com/game/live/3568149479,True,blitz,300,,,black,1196,jimikrom,1238,draw,repetition
969,https://www.chess.com/game/live/3568154924,True,blitz,300,,,white,1197,jimikrom,1237,draw,timevsinsufficient
970,https://www.chess.com/game/live/3568240184,True,blitz,300,,,black,1190,tjintetlung,1236,loss,timeout
971,https://www.chess.com/game/live/3568384233,True,blitz,300,,,black,1198,roadman1,1189,win,checkmated
972,https://www.chess.com/game/live/3568472147,True,blitz,300,,,white,1198,teoive,1191,draw,agreed
973,https://www.chess.com/game/live/3570540121,True,blitz,300,,,black,1191,ratoolkarmaker,1238,loss,checkmated
974,https://www.chess.com/game/live/3570550606,True,blitz,300,,,black,1184,mnjl3105,1260,loss,checkmated
975,https://www.chess.com/game/live/3570559048,True,blitz,300,,,white,1177,nilamanibeheramanash,1232,loss,resigned
976,https://www.chess.com/game/live/3570566593,True,blitz,300+5,,,black,1171,TheGiantZap,1267,loss,checkmated
977,https://www.chess.com/game/live/3570607027,True,blitz,300+5,,,black,1173,Basanta75,1240,draw,stalemate
978,https://www.chess.com/game/live/3570776299,True,blitz,300+5,,,white,1181,vaaale,1159,win,checkmated
979,https://www.chess.com/game/live/3570805947,True,blitz,300+5,,,white,1188,the_bc,1152,win,resigned
980,https://www.chess.com/game/live/3571144252,True,blitz,300+5,,,white,1188,tcsun83,1198,draw,stalemate
981,https://www.chess.com/game/live/3572975787,True,blitz,300+5,,,black,1199,jokermate023,1297,win,timeout
982,https://www.chess.com/game/live/3573320444,True,blitz,300+5,,,white,1191,kingmaker2312,1228,loss,resigned
983,https://www.chess.com/game/live/3573331071,True,blitz,300+5,,,black,1184,kingmaker2312,1235,loss,resigned
984,https://www.chess.com/game/live/3573333715,True,blitz,300+5,,,black,1193,Dragon-Helm,1225,win,resigned
985,https://www.chess.com/game/live/3573489893,True,blitz,300+5,,,white,1194,Rnsingh007,1239,draw,stalemate
986,https://www.chess.com/game/live/3573525128,True,blitz,300+5,,,black,1187,eddyniceguy,1234,loss,resigned
987,https://www.chess.com/game/live/3573701818,True,blitz,300+5,,,black,1180,emregfb,1254,loss,checkmated
988,https://www.chess.com/game/live/3573720864,True,blitz,300+5,,,white,1188,Dagron73,1168,win,resigned
989,https://www.chess.com/game/live/3575452323,True,blitz,300+5,,,white,1196,biblioplasm,1162,win,checkmated
990,https://www.chess.com/game/live/3575468314,True,blitz,300+5,,,black,1188,AlaaGM,1209,loss,checkmated
991,https://www.chess.com/game/live/3575544094,True,blitz,300+5,,,white,1185,pr0to,1447,loss,checkmated
992,https://www.chess.com/game/live/3575567443,True,blitz,300+5,,,white,1180,Javada77,1319,loss,resigned
993,https://www.chess.com/game/live/3575572766,True,blitz,300+5,,,white,1171,rashidmohamad,1164,loss,resigned
994,https://www.chess.com/game/live/3575618649,True,blitz,300+5,,,black,1163,LukePawnwalkerLA,1189,loss,resigned
995,https://www.chess.com/game/live/3575676955,True,blitz,300+5,,,black,1155,MJ_Champ,1178,loss,resigned
996,https://www.chess.com/game/live/3575689749,True,blitz,300+5,,,black,1165,bphorton,1220,win,checkmated
997,https://www.chess.com/game/live/3578653132,True,blitz,300+5,,,white,1156,fanvil,1152,loss,resigned
998,https://www.chess.com/game/live/3578729471,True,blitz,300+5,,,black,1164,louisagnese,1142,win,resigned
999,https://www.chess.com/game/live/3578749912,True,blitz,300+5,,,black,1158,endlessJ,1267,loss,checkmated
1000,https://www.chess.com/game/live/3578855005,True,blitz,300+5,,,white,1162,Qbizzle,1357,draw,stalemate
1001,https://www.chess.com/game/live/3578883036,True,blitz,300+5,,,black,1155,HardcorePawnLife,1210,loss,timeout
1002,https://www.chess.com/game/live/3579265345,True,blitz,300,,,white,1147,IrigyZsuszti,1150,loss,resigned
1003,https://www.chess.com/game/live/3581141618,True,blitz,300,,,white,1139,DirtyDaKing,1164,loss,resigned
1004,https://www.chess.com/game/live/3581164813,True,blitz,300,,,white,1132,Doublepaladin,1185,loss,checkmated
1005,https://www.chess.com/game/live/3581182173,True,blitz,300,,,black,1141,Chess_Princes,1160,win,resigned
1006,https://www.chess.com/game/live/3581191696,True,blitz,300,,,white,1133,kamanpreet,1153,loss,timeout
1007,https://www.chess.com/game/live/3581215997,True,blitz,300+5,,,black,1134,wagtra,1172,draw,agreed
1008,https://www.chess.com/game/live/3581232110,True,blitz,300+5,,,black,1144,THEBLACKTAL,1223,win,resigned
1009,https://www.chess.com/game/live/3581428609,True,blitz,300+5,,,white,1139,IhrHa,1286,loss,resigned
1010,https://www.chess.com/game/live/3581684668,True,blitz,300+5,,,black,1131,baasdebaas,1149,loss,resigned
1011,https://www.chess.com/game/live/3581849798,True,blitz,300+5,,,white,1140,wafifannani,1183,win,resigned
1012,https://www.chess.com/game/live/3581887337,True,blitz,300+5,,,black,1149,mortezasaadatmandi,1165,win,checkmated
1013,https://www.chess.com/game/live/3581900885,True,blitz,300+5,,,white,1142,DannyS_2,1179,loss,resigned
1014,https://www.chess.com/game/live/3583770644,True,blitz,300+5,,,white,1150,przemqs,1128,win,resigned
1015,https://www.chess.com/game/live/3583988859,True,blitz,300+5,,,black,1143,ChesserGuy,1194,loss,resigned
1016,https://www.chess.com/game/live/3583993805,True,blitz,300+5,,,white,1138,Karam64,1297,loss,checkmated
1017,https://www.chess.com/game/live/3584029284,True,blitz,300+5,,,black,1140,Saeed-Bawazir,1244,draw,repetition
1018,https://www.chess.com/game/live/3584239613,True,blitz,300+5,,,black,1132,elnicopo_91,1135,loss,resigned
1019,https://www.chess.com/game/live/3584307446,True,blitz,300+5,,,white,1140,Ramanamanu,1140,win,resigned
1020,https://www.chess.com/game/live/3584336580,True,blitz,300+5,,,white,1133,DavidRyder127,1190,loss,checkmated
1021,https://www.chess.com/game/live/3584363104,True,blitz,300+5,,,black,1126,petehs,1167,loss,checkmated
1022,https://www.chess.com/game/live/3584541721,True,blitz,300+5,,,black,1135,brenocastilho04,1151,win,abandoned
1023,https://www.chess.com/game/live/3586005849,True,blitz,300+5,,,white,1126,ykieffer,1121,loss,resigned
1024,https://www.chess.com/game/live/3586012208,True,blitz,300+5,,,white,1121,khalidnajib,1256,loss,resigned
1025,https://www.chess.com/game/live/3586016942,True,blitz,300+5,,,black,1116,khalidnajib,1261,loss,checkmated
1026,https://www.chess.com/game/live/3586038941,True,blitz,300+5,,,white,1125,SergioHBG,1162,win,resigned
1027,https://www.chess.com/game/live/3586498986,True,blitz,300+5,,,white,1118,RyuQuezacotl,1157,loss,resigned
1028,https://www.chess.com/game/live/3586514750,True,blitz,300+5,,,black,1111,RyuQuezacotl,1164,loss,checkmated
1029,https://www.chess.com/game/live/3586546002,True,blitz,300+5,,,white,1120,steve103061,1166,win,resigned
1030,https://www.chess.com/game/live/3586834485,True,blitz,300+5,,,black,1129,siimkallas,1147,win,checkmated
1031,https://www.chess.com/game/live/3586860508,True,blitz,300+5,,,black,1139,almef,1220,win,checkmated
1032,https://www.chess.com/game/live/3586898543,True,blitz,300+5,,,white,1149,alesh7,1201,win,resigned
1033,https://www.chess.com/game/live/3587033645,True,blitz,300+5,,,black,1159,hitmst,1215,win,abandoned
1034,https://www.chess.com/game/live/3587090800,True,blitz,300+5,,,white,1169,MothToFlame,1220,win,resigned
1035,https://www.chess.com/game/live/3587124212,True,blitz,300+5,,,white,1163,SuggiXD,1282,loss,resigned
1036,https://www.chess.com/game/live/3587159432,True,blitz,300+5,,,black,1157,RafaelLS98,1261,loss,checkmated
1037,https://www.chess.com/game/live/3587200835,True,blitz,300+5,,,white,1149,mak0000,1153,loss,checkmated
1038,https://www.chess.com/game/live/3589367723,True,blitz,300+5,,,white,1141,sanjubaba996,1156,loss,checkmated
1039,https://www.chess.com/game/live/3589964128,True,blitz,300+5,,,black,1150,hayemaker99,1194,win,abandoned
1040,https://www.chess.com/game/live/3589970171,True,blitz,300+5,,,white,1142,KODOXS,1149,loss,resigned
1041,https://www.chess.com/game/live/3591792958,True,blitz,300+5,,,black,1136,TsimailoSacha,1253,loss,resigned
1042,https://www.chess.com/game/live/3591801656,True,blitz,300+5,,,black,1130,durvo,1246,loss,resigned
1043,https://www.chess.com/game/live/3591894254,True,blitz,300+5,,,black,1138,mal237,1128,win,abandoned
1044,https://www.chess.com/game/live/3591898605,True,blitz,300+5,,,white,1146,Calillo97,1123,win,resigned
1045,https://www.chess.com/game/live/3591904713,True,blitz,300+5,,,white,1137,valter53,1133,loss,resigned
1046,https://www.chess.com/game/live/3591918239,True,blitz,300+5,,,black,1132,steve103061,1276,loss,resigned
1047,https://www.chess.com/game/live/3592304239,True,blitz,300+5,,,black,1134,malfooh,1199,draw,repetition
1048,https://www.chess.com/game/live/3592341790,True,blitz,300+5,,,white,1128,vlunne,1236,loss,resigned
1049,https://www.chess.com/game/live/3594451994,True,rapid,1800,,,black,1123,23JavierHernandez22,1131,win,resigned
1050,https://www.chess.com/game/live/3597115884,True,blitz,300+5,,,white,1136,savva1988,1127,win,resigned
1051,https://www.chess.com/game/live/3597137504,True,blitz,300+5,,,black,1129,khiSVkhiVV,1168,loss,checkmated
1052,https://www.chess.com/game/live/3597353237,True,blitz,300+5,,,white,1123,Room110,1204,loss,checkmated
1053,https://www.chess.com/game/live/3597380488,True,blitz,300+5,,,black,1133,Room110,1194,win,resigned
1054,https://www.chess.com/game/live/3598023424,True,blitz,300+5,,,white,1125,vindogg014,1123,loss,checkmated
1055,https://www.chess.com/game/live/3599751438,True,blitz,300+5,,,white,1135,Aureliousii,1215,win,resigned
1056,https://www.chess.com/game/live/3599769629,True,blitz,300+5,,,black,1145,swaldun,1210,win,checkmated
1057,https://www.chess.com/game/live/3600027227,True,blitz,300+5,,,white,1155,ariyantohusen,1206,win,resigned
1058,https://www.chess.com/game/live/3600362163,True,blitz,300+5,,,black,1166,andypjl,1281,win,checkmated
1059,https://www.chess.com/game/live/3602666648,True,blitz,300+5,,,black,1159,Methampz,1214,loss,resigned
1060,https://www.chess.com/game/live/3602744042,True,blitz,300+5,,,black,1167,CastigoMachava,1165,win,timeout
1061,https://www.chess.com/game/live/3602769330,True,blitz,300+5,,,white,1176,buskmann,1207,win,resigned
1062,https://www.chess.com/game/live/3602788018,True,blitz,300+5,,,black,1171,valenessuno,1332,loss,resigned
1063,https://www.chess.com/game/live/3602855763,True,blitz,300+5,,,white,1163,Floridaletsplay22,1174,loss,checkmated
1064,https://www.chess.com/game/live/3604915241,True,blitz,300+5,,,white,1156,jazhecita,1219,loss,resigned
1065,https://www.chess.com/game/live/3605005154,True,blitz,300+5,,,black,1151,jrichardson08,1319,loss,checkmated
1066,https://www.chess.com/game/live/3605105234,True,blitz,300+5,,,black,1162,DMMscm,1298,win,checkmated
1067,https://www.chess.com/game/live/3605119320,True,blitz,300+5,,,white,1157,pfghanshyam,1290,loss,timeout
1068,https://www.chess.com/game/live/3605224704,True,blitz,300+5,,,white,1151,AnthonyDonbass,1240,loss,resigned
1069,https://www.chess.com/game/live/3605354396,True,blitz,300+5,,,black,1143,geronio12,1176,loss,resigned
1070,https://www.chess.com/game/live/3605734587,True,blitz,300+5,,,white,1155,salimsalimsalim66666,1316,win,resigned
1071,https://www.chess.com/game/live/3605741586,True,blitz,300+5,,,black,1164,reda329,1179,win,resigned
1072,https://www.chess.com/game/live/3608763134,True,blitz,300+5,,,white,1173,hjse,1177,win,resigned
1073,https://www.chess.com/game/live/3610466401,True,blitz,300+5,,,black,1164,MrStiglitz,1159,loss,checkmated
1074,https://www.chess.com/game/live/3610670274,True,blitz,300+5,,,white,1156,harshshah87,1180,loss,checkmated
1075,https://www.chess.com/game/live/3612954217,True,blitz,300+5,,,black,1149,BrooTall16,1190,loss,checkmated
1076,https://www.chess.com/game/live/3612961530,True,blitz,300+5,,,white,1141,kirribilli,1142,loss,resigned
1077,https://www.chess.com/game/live/3613435296,True,blitz,300+5,,,black,1149,Firmansyah23041994,1120,win,resigned
1078,https://www.chess.com/game/live/3613448492,True,blitz,300+5,,,black,1157,TangoSeven,1138,win,resigned
1079,https://www.chess.com/game/live/3613474480,True,blitz,300+5,,,white,1165,volsend,1155,win,resigned
1080,https://www.chess.com/game/live/3613789339,True,blitz,300+5,,,white,1157,misterreymond,1171,loss,checkmated
1081,https://www.chess.com/game/live/3613803081,True,blitz,300+5,,,white,1150,hichamaj,1198,loss,resigned
1082,https://www.chess.com/game/live/3615684324,True,blitz,300+5,,,black,1143,checho117,1219,loss,checkmated
1083,https://www.chess.com/game/live/3615695920,True,blitz,300+5,,,white,1134,TonyMck,1115,loss,resigned
1084,https://www.chess.com/game/live/3615707766,True,blitz,300+5,,,black,1146,davidbatashvili2,1314,win,resigned
1085,https://www.chess.com/game/live/3615994932,True,blitz,300+5,,,black,1156,vlunne,1228,win,checkmated
1086,https://www.chess.com/game/live/3616033784,True,blitz,300+5,,,white,1166,udieidiot,1242,win,resigned
1087,https://www.chess.com/game/live/3616114875,True,blitz,300+5,,,black,1159,DiabChess,1196,loss,resigned
1088,https://www.chess.com/game/live/3616357035,True,blitz,300+5,,,white,1169,frlb181073bbb,1249,win,abandoned
1089,https://www.chess.com/game/live/3616576379,True,blitz,300+5,,,black,1161,Adilzhan69,1197,loss,resigned
1090,https://www.chess.com/game/live/3618483205,True,blitz,300+5,,,white,1169,dsbenz,1143,win,resigned
1091,https://www.chess.com/game/live/3618513072,True,blitz,300+5,,,black,1180,Mitzi51,1276,win,checkmated
1092,https://www.chess.com/game/live/3618694117,True,blitz,300+5,,,white,1175,azim_key,1344,loss,timeout
1093,https://www.chess.com/game/live/3619344768,True,blitz,300+5,,,black,1170,JonArregi,1310,loss,resigned
1094,https://www.chess.com/game/live/3623759662,True,blitz,300+5,,,white,1179,enz2103,1196,win,resigned
1095,https://www.chess.com/game/live/3623773270,True,blitz,300+5,,,black,1174,Evgeniy-MSK,1330,loss,resigned
1096,https://www.chess.com/game/live/3623816732,True,blitz,300+5,,,white,1169,ANLE10,1313,loss,resigned
1097,https://www.chess.com/game/live/3623950280,True,blitz,300+5,,,white,1162,joseph-AN,1217,loss,checkmated
1098,https://www.chess.com/game/live/3623961834,True,blitz,300+5,,,black,1161,deliyolcu21,1138,draw,stalemate
1099,https://www.chess.com/game/live/3623990490,True,blitz,300+5,,,white,1169,mgh_mohsen,1148,win,timeout
1100,https://www.chess.com/game/live/3624530502,True,blitz,300+5,,,black,1161,wafifannani,1173,loss,resigned
1101,https://www.chess.com/game/live/3624541512,True,blitz,300+5,,,white,1161,wafifannani,1173,draw,agreed
1102,https://www.chess.com/game/live/3626024944,True,blitz,300+5,,,white,1154,RandyThibodeaux,1205,loss,resigned
1103,https://www.chess.com/game/live/3626604456,True,blitz,300+5,,,black,1162,AlphonsoSMR,1126,win,resigned
1104,https://www.chess.com/game/live/3626607298,True,blitz,300+5,,,white,1172,TheSleeplessKnight,1253,win,timeout
1105,https://www.chess.com/game/live/3626763957,True,blitz,300+5,,,black,1167,yuraua3333,1303,loss,resigned
1106,https://www.chess.com/game/live/3626802649,True,blitz,300+5,,,white,1176,buboyfna,1203,win,resigned
